direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 60.000,32.77 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Matucana Vista Poniente Piso 3,https://www.portalinmobiliario.com/MLC-1649835508-edificio-matucana-vista-poniente-piso-3-_JM#position=25&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 60.000,32.77 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Matucana Vista Poniente Piso 3,https://www.portalinmobiliario.com/MLC-1382947457-edificio-matucana-vista-poniente-piso-3-_JM#position=26&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Arturo Prat 300, San Diego, Santiago, RM (Metropolitana)",255.000,Gastos comunes aproximados $ 25.000,18 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Arturo Prat Vista Norte Piso 2,https://www.portalinmobiliario.com/MLC-1382972149-edificio-arturo-prat-vista-norte-piso-2-_JM#position=27&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"San Pablo 1433, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",275.000,Gastos comunes aproximados $ 45.000,26.29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Pablo Vista Sur Piso 11,https://www.portalinmobiliario.com/MLC-1649881038-edificio-san-pablo-vista-sur-piso-11-_JM#position=28&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Máximo Humbser, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",7,Gastos comunes aproximados $ 50.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 29 días por Houm,Departamento Máximo Humbser Id: 103462,https://www.portalinmobiliario.com/MLC-1557171890-departamento-maximo-humbser-id-103462-_JM#position=29&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Mario Kreutzberger 1520, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",260.000,Gastos comunes aproximados $ 35.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 15 días por Assetplan Chile,Edificio Mario Kreutzberger Vista Norte Piso 19,https://www.portalinmobiliario.com/MLC-1610752648-edificio-mario-kreutzberger-vista-norte-piso-19-_JM#position=30&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Santo Domingo 3000 - 3300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",262.000,Gastos comunes aproximados $ 72.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 51 días por Blue Home,"Santo Domingo 3251 -  Departamento 1d1b, Santiago",https://www.portalinmobiliario.com/MLC-1366467897-santo-domingo-3251-departamento-1d1b-santiago-_JM#position=31&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Avenida Santa Rosa 1 - 300, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",291.000,Gastos comunes aproximados $ 71.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 58 días por Blue Home,"Santa Rosa 237 -  Departamento 1d1b, Santiago",https://www.portalinmobiliario.com/MLC-1363604911-santa-rosa-237-departamento-1d1b-santiago-_JM#position=32&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Santa Elena 2100 - 2400, San Joaquín, Chile, Santiago, RM (Metropolitana)",289.000,Gastos comunes aproximados $ 54.000,25 m² totales / 1 baño,2,2023-05-17,Publicado hace 58 días por Blue Home,"Santa Elena 2120 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1424592880-santa-elena-2120-departamento-studio-santiago-_JM#position=33&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Morandé 900 - 1200, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",274.000,Gastos comunes aproximados $ 82.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 47 días por Blue Home,"Morandé 924 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1479544760-morande-924-departamento-studio-santiago-_JM#position=34&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Santo Domingo 3000 - 3300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",256.000,Gastos comunes aproximados $ 68.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 51 días por Blue Home,"Santo Domingo 3251 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1451876852-santo-domingo-3251-departamento-studio-santiago-_JM#position=35&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Sara Del Campo 535, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",298.000,Gastos comunes aproximados $ 64.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 47 días por Blue Home,"Sara Del Campo 535 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1479768964-sara-del-campo-535-departamento-studio-santiago-_JM#position=36&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Chacabuco 900 - 1200, Parque Los Reyes, Santiago, RM (Metropolitana)",255.000,Gastos comunes aproximados $ 60.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 meses por Assetplan Chile,Edificio Chacabuco Vista Norte Piso 15,https://www.portalinmobiliario.com/MLC-1332869586-edificio-chacabuco-vista-norte-piso-15-_JM#position=37&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"General Mackenna 1555, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",240.000,Gastos comunes aproximados $ 50.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,"Mc Dpto Home Studio, Const Socovesa Metro Santa Ana",https://www.portalinmobiliario.com/MLC-1660944704-mc-dpto-home-studio-const-socovesa-metro-santa-ana-_JM#position=38&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Santo Domingo 1391, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",290.000,,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,Ap Metro Santa Ana - Santo Domingo/amunategui - 1 Dormitorio,https://www.portalinmobiliario.com/MLC-1383812869-ap-metro-santa-ana-santo-domingoamunategui-1-dormitorio-_JM#position=39&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Metro Cal Y Canto, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",275.000,Gastos comunes aproximados $ 45.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,Metro Cal Y Canto,https://www.portalinmobiliario.com/MLC-1383749271-metro-cal-y-canto-_JM#position=40&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"San Diego, Bulnes, Santiago, RM (Metropolitana)",292.500,Gastos comunes aproximados $ 45.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento San Diego Id: 93656,https://www.portalinmobiliario.com/MLC-1650941866-departamento-san-diego-id-93656-_JM#position=41&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Avenida Portugal, Santa Isabel, Santiago, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 35.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 4 días por Houm,Departamento Avenida Portugal Id: 16311,https://www.portalinmobiliario.com/MLC-1663658930-departamento-avenida-portugal-id-16311-_JM#position=42&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"San Martín, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",265.000,Gastos comunes aproximados $ 55.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días por Houm,Departamento San Martín Id: 107470,https://www.portalinmobiliario.com/MLC-1383709545-departamento-san-martin-id-107470-_JM#position=43&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Lord Cochrane, Parque O'Higgins, Santiago, RM (Metropolitana)",229.500,Gastos comunes aproximados $ 40.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Lord Cochrane Id: 89403,https://www.portalinmobiliario.com/MLC-1383205941-departamento-lord-cochrane-id-89403-_JM#position=44&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Lord Cochrane, Parque O'Higgins, Santiago, RM (Metropolitana)",255.000,Gastos comunes aproximados $ 50.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días por Houm,Departamento Lord Cochrane Id: 89319,https://www.portalinmobiliario.com/MLC-1383629987-departamento-lord-cochrane-id-89319-_JM#position=45&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"San Isidro 635, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 45.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,Mc- Impecable San Isidro Con Eyzaguirre,https://www.portalinmobiliario.com/MLC-1659546482-mc-impecable-san-isidro-con-eyzaguirre-_JM#position=46&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Avenida Mapocho Id: 107495,https://www.portalinmobiliario.com/MLC-1653545910-departamento-avenida-mapocho-id-107495-_JM#position=47&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 60.000,37 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 3 días por Houm,Departamento San Diego Id: 89494,https://www.portalinmobiliario.com/MLC-1384104461-departamento-san-diego-id-89494-_JM#position=48&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días por Houm,Departamento Avenida Mapocho Id: 107490,https://www.portalinmobiliario.com/MLC-1383672039-departamento-avenida-mapocho-id-107490-_JM#position=49&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Avenida Mapocho Id: 107496,https://www.portalinmobiliario.com/MLC-1650930096-departamento-avenida-mapocho-id-107496-_JM#position=50&search_layout=stack&type=item&tracking_id=4c0f8e68-271c-412f-ae94-eb7b79af989c
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Avenida Mapocho Id: 107492,https://www.portalinmobiliario.com/MLC-1651213286-departamento-avenida-mapocho-id-107492-_JM#position=1&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Compañía De Jesus, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",8,Gastos comunes aproximados $ 36.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 días por Houm,Departamento Compañía De Jesus Id: 102969,https://www.portalinmobiliario.com/MLC-1665279196-departamento-compania-de-jesus-id-102969-_JM#position=2&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Avenida Mapocho Id: 107494,https://www.portalinmobiliario.com/MLC-1653524550-departamento-avenida-mapocho-id-107494-_JM#position=3&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Avenida Mapocho Id: 107498,https://www.portalinmobiliario.com/MLC-1651213496-departamento-avenida-mapocho-id-107498-_JM#position=4&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Santa Elena 2120, San Joaquín, Chile, Santiago, RM (Metropolitana)",289.000,Gastos comunes aproximados $ 57.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Blue Home,"Santa Elena 2120 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1383465063-santa-elena-2120-departamento-studio-santiago-_JM#position=5&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Rodulfo Phillippi, Meiggs, Santiago, RM (Metropolitana)",280.000,,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Rodulfo Phillippi Id: 55093,https://www.portalinmobiliario.com/MLC-1654497054-departamento-rodulfo-phillippi-id-55093-_JM#position=6&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Departamento Home Studio. Avenida Rondizonni 2030. Comuna De Santiago., Parque O'Higgins, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 60.000,28.16 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,Departamento En Arriendo Home Studio. Comuna De Santiago.,https://www.portalinmobiliario.com/MLC-1659576912-departamento-en-arriendo-home-studio-comuna-de-santiago-_JM#position=7&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Mario Kreutzberger, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",246.500,Gastos comunes aproximados $ 35.000,26 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Mario Kreutzberger Id: 89470,https://www.portalinmobiliario.com/MLC-1653463512-departamento-mario-kreutzberger-id-89470-_JM#position=8&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Sargento Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)",259.000,,45 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 6 días,Sargento Aldea/ San Diego - 2 Dormitorios ,https://www.portalinmobiliario.com/MLC-1655203392-sargento-aldea-san-diego-2-dormitorios-_JM#position=9&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
"Rosas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",280.000,,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días por Houm,Departamento Rosas Id: 32102,https://www.portalinmobiliario.com/MLC-1670447212-departamento-rosas-id-32102-_JM#position=10&search_layout=stack&type=item&tracking_id=08b1384e-c04c-4425-b9a2-795e8380eb1d
