direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Santa Isabel 55, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",469.000,Gastos comunes aproximados $ 96.000,49 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día por Blue Home,"Santa Isabel 55 -  Departamento 2d1b(4c), Santiago",https://www.portalinmobiliario.com/MLC-1680875644-santa-isabel-55-departamento-2d1b4c-santiago-_JM#position=11&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 65.000,50 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 6 días por Houm,Departamento Santo Domingo Id: 73995,https://www.portalinmobiliario.com/MLC-1383694337-departamento-santo-domingo-id-73995-_JM#position=12&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Av. Almte. Blanco Encalada 1723, Depto 900 - 1200, Santiago, Región Metropolitana, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",520.000,Gastos comunes aproximados $ 90.000,63 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 días,Blanco Encalada 2d 2b Estac Y Bod Fcfm Beauchef,https://www.portalinmobiliario.com/MLC-1673265298-blanco-encalada-2d-2b-estac-y-bod-fcfm-beauchef-_JM#position=13&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Carmen 368, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",513.000,Gastos comunes aproximados $ 110.000,68 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día por Blue Home,"Carmen 368 -  Departamento 1d1b (gr), Santiago",https://www.portalinmobiliario.com/MLC-1680543930-carmen-368-departamento-1d1b-gr-santiago-_JM#position=14&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Santa Victoria, Santa Isabel, Santiago, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 115.000,74 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 32 días por Houm,Departamento Santa Victoria Id: 44065,https://www.portalinmobiliario.com/MLC-1547641470-departamento-santa-victoria-id-44065-_JM#position=15&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Agustinas 1569, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",495.000,Gastos comunes aproximados $ 80.000,75 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 33 días,"Exclusivo Departamento Amoblado 2d/1b, Metro Santa Ana",https://www.portalinmobiliario.com/MLC-1373559227-exclusivo-departamento-amoblado-2d1b-metro-santa-ana-_JM#position=16&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Santa Isabel 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 70.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 51 días,Metro Santa Isabel,https://www.portalinmobiliario.com/MLC-1459655714-metro-santa-isabel-_JM#position=17&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Dieciocho 600 - 900, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 80.000,61 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 42 días,Metro Toesca Mariposa,https://www.portalinmobiliario.com/MLC-1370186539-metro-toesca-mariposa-_JM#position=18&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Portales 2895, Barrio Yungay, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 90.000,77 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 50 días por Easyprop,Departamento En Arriendo De 3 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1367582299-departamento-en-arriendo-de-3-dorm-en-santiago-_JM#position=19&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Manuel Antonio Tocornal 300 - 600, Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago, RM (Metropolitana)",530.000,Gastos comunes aproximados $ 80.000,70 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 13 días,Impecable-excelente Ubicación,https://www.portalinmobiliario.com/MLC-1380463911-impecable-excelente-ubicacion-_JM#position=20&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Parque De Los Reyes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",490.000,Gastos comunes aproximados $ 160.000,58 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 35 días,Arriendo Depto Metro Cal Y Canto 2d+2b,https://www.portalinmobiliario.com/MLC-1536694066-arriendo-depto-metro-cal-y-canto-2d432b-_JM#position=21&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Departamento Nuevo En Arriendo, Parque O'Higgins, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 60.000,52.91 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 27 días,Departamento Nuevo En Arriendo ,https://www.portalinmobiliario.com/MLC-1375550961-departamento-nuevo-en-arriendo-_JM#position=22&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Matta 52, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",520.000,Gastos comunes aproximados $ 80.000,47 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 12 días por Easyprop,Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1630980738-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=23&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"General Jofré 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 85.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 7 días,Departamento Impecable 2 Dor 2 Bañ Estacionamiento  Bod,https://www.portalinmobiliario.com/MLC-1383550075-departamento-impecable-2-dor-2-ban-estacionamiento-bod-_JM#position=24&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",510.000,Gastos comunes aproximados $ 90.000,70 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 32 días por Houm,Departamento Avenida Vicuña Mackenna Id: 106806,https://www.portalinmobiliario.com/MLC-1373747483-departamento-avenida-vicuna-mackenna-id-106806-_JM#position=25&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Argomedo, Santa Isabel, Santiago, RM (Metropolitana)",555.000,Gastos comunes aproximados $ 75.000,69 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 29 días por Houm,Departamento Argomedo Id: 77569,https://www.portalinmobiliario.com/MLC-1374714325-departamento-argomedo-id-77569-_JM#position=26&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"San Diego, Bulnes, Santiago, RM (Metropolitana)",522.500,Gastos comunes aproximados $ 95.000,69 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 20 días por Houm,Departamento San Diego Id: 64322,https://www.portalinmobiliario.com/MLC-1378585153-departamento-san-diego-id-64322-_JM#position=27&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Carmen, Santa Isabel, Santiago, RM (Metropolitana)",15,Gastos comunes aproximados $ 60.000,63 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 15 días por Houm,Departamento Carmen Id: 18754,https://www.portalinmobiliario.com/MLC-1614020162-departamento-carmen-id-18754-_JM#position=28&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Manuel Rodríguez, Barrio Brasil, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 55.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 11 días por Houm,Departamento Avenida Manuel Rodríguez Id: 57429,https://www.portalinmobiliario.com/MLC-1381309087-departamento-avenida-manuel-rodriguez-id-57429-_JM#position=29&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Almirante Blanco Encalada, Club Hípico, Santiago, RM (Metropolitana)",15,Gastos comunes aproximados $ 65.000,57 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Houm,Departamento Avenida Almirante Blanco Encalada Id: 74871,https://www.portalinmobiliario.com/MLC-1650429288-departamento-avenida-almirante-blanco-encalada-id-74871-_JM#position=30&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Amunátegui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 85.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días por Houm,Departamento Amunátegui Id: 79173,https://www.portalinmobiliario.com/MLC-1383042567-departamento-amunategui-id-79173-_JM#position=31&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Franklin 200, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",475.000,,49 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 28 días,Franklin Depto Mariposa Con Bodega ,https://www.portalinmobiliario.com/MLC-1375235333-franklin-depto-mariposa-con-bodega-_JM#position=32&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Carmen 368, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",451.000,Gastos comunes aproximados $ 109.000,54 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 7 días por Blue Home,"Carmen 368 -  Departamento 2d2b(4c), Santiago",https://www.portalinmobiliario.com/MLC-1383464051-carmen-368-departamento-2d2b4c-santiago-_JM#position=33&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"San Isidro, Barrio Diez de Julio, Santiago, RM (Metropolitana)",540.000,Gastos comunes aproximados $ 90.000,47 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 7 días por Houm,Departamento San Isidro Id: 107554,https://www.portalinmobiliario.com/MLC-1655042420-departamento-san-isidro-id-107554-_JM#position=34&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Santa Elena 2120, San Joaquín, Chile, Santiago, RM (Metropolitana)",454.000,Gastos comunes aproximados $ 87.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 7 días por Blue Home,"Santa Elena 2120 -  Departamento 2d2b, Santiago",https://www.portalinmobiliario.com/MLC-1654312480-santa-elena-2120-departamento-2d2b-santiago-_JM#position=35&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Carmen 368, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",513.000,Gastos comunes aproximados $ 110.000,68 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 24 días por Blue Home,"Carmen 368 -  Departamento 1d1b (gr), Santiago",https://www.portalinmobiliario.com/MLC-1576980700-carmen-368-departamento-1d1b-gr-santiago-_JM#position=36&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"San Martín 873, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",550.000,,70 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 56 días,"Arriendo Depto 3 Dormitorios Calle San Martin, Stgo Centro",https://www.portalinmobiliario.com/MLC-1680878728-arriendo-depto-3-dormitorios-calle-san-martin-stgo-centro-_JM#position=37&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Morandé 322, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",70,Gastos comunes aproximados $ 13,220 m² totales / 8 dormitorios / 6 baños,3,2023-05-19,Publicado hace 9 meses,Oficina En Prestigiosa Ubicación De Santiago Centro,https://www.portalinmobiliario.com/MLC-1680682636-oficina-en-prestigiosa-ubicacion-de-santiago-centro-_JM#position=38&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"San Diego 895, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",465.000,,55 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 52 días por Level Arriendos,Santiago Centro 2 Dormitorios Y 2 Baños A Pasos Del Metro ,https://www.portalinmobiliario.com/MLC-1366472481-santiago-centro-2-dormitorios-y-2-banos-a-pasos-del-metro-_JM#position=39&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Almirante Blanco Encalada  2527, Barrio República, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 60.000,46 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 días,Departamento 2d2b Blanco Encalada - Club Hipico,https://www.portalinmobiliario.com/MLC-1384381875-departamento-2d2b-blanco-encalada-club-hipico-_JM#position=40&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Padre Orellana 1308, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",455.000,Gastos comunes aproximados $ 100.000,59.44 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 días,Departamento Nuevo Tipo Mariposa Padre Orellana,https://www.portalinmobiliario.com/MLC-1384692715-departamento-nuevo-tipo-mariposa-padre-orellana-_JM#position=41&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Valentín Letelier 1373, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",650.000,Gastos comunes aproximados $ 70.000,92 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 5 días,Se Arrienda Gran Depto/oficina En Pleno Centro De Stgo,https://www.portalinmobiliario.com/MLC-1383976611-se-arrienda-gran-deptooficina-en-pleno-centro-de-stgo-_JM#position=42&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Carmen 77, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 60.000,49 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 1 día,Departamento Precioso Frente Al Cerro Santa Lucia,https://www.portalinmobiliario.com/MLC-1385186183-departamento-precioso-frente-al-cerro-santa-lucia-_JM#position=43&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Arturo Prat 324, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 70.000,65 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días,Dos Dormitorios En Suite En El Corazon De Santiago,https://www.portalinmobiliario.com/MLC-1659614394-dos-dormitorios-en-suite-en-el-corazon-de-santiago-_JM#position=44&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Mac Iver 751, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",800.000,Gastos comunes aproximados $ 70.000,100 m² totales / 4 dormitorios / 3 baños,3,2023-05-19,Publicado hace 22 días,Departamento En Arriendo 4 Dorm. En Santiago Parque Forestal,https://www.portalinmobiliario.com/MLC-1588524426-departamento-en-arriendo-4-dorm-en-santiago-parque-forestal-_JM#position=45&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Libertador Bernardo O'higgins 268, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 70.000,80 m² totales / 3 dormitorios / 1 baño,3,2023-05-19,Publicado hace 13 días,500.000 3 Dormitorios Depto Remodelado Directo Dueño,https://www.portalinmobiliario.com/MLC-1380415615-500000-3-dormitorios-depto-remodelado-directo-dueno-_JM#position=46&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Carmen 297, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 130.000,72 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 24 días,Departamento 3d+2b Carmen,https://www.portalinmobiliario.com/MLC-1377041255-departamento-3d2b-carmen-_JM#position=47&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Enrique Mac Iver 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",650.000,Gastos comunes aproximados $ 115.000,123 m² totales / 4 dormitorios / 2 baños,3,2023-05-19,Publicado hace 28 días,Amoblado Junto Al Parque Forestal,https://www.portalinmobiliario.com/MLC-1375206315-amoblado-junto-al-parque-forestal-_JM#position=48&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Padre Orellana 1308, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",455.000,Gastos comunes aproximados $ 100.000,61 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 7 días,"V. Mackenna, Metro Irarrázaval, Estilo Mariposa 2 Dorm.",https://www.portalinmobiliario.com/MLC-1383226105-v-mackenna-metro-irarrazaval-estilo-mariposa-2-dorm-_JM#position=49&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Avenida Almirante Blanco Encalada 2521, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 60.000,48 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 14 días,Departamento Nuevo Sin Comision,https://www.portalinmobiliario.com/MLC-1619730336-departamento-nuevo-sin-comision-_JM#position=50&search_layout=stack&type=item&tracking_id=9b492d0d-e1bd-4182-b06b-cd58620eb108
"Santo Domingo 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",490.000,Gastos comunes aproximados $ 80.000,45 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 10 días,Departamento Un Dormitorio Mas Living Comedor Amoblado ,https://www.portalinmobiliario.com/MLC-1640225018-departamento-un-dormitorio-mas-living-comedor-amoblado-_JM#position=1&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Presidente Balmaceda 2088, Parque Los Reyes, Santiago, RM (Metropolitana)",450.000,,63 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 16 días,Amplio Y Hermoso Dpto Frente A Parque Los Reyes ,https://www.portalinmobiliario.com/MLC-1611193990-amplio-y-hermoso-dpto-frente-a-parque-los-reyes-_JM#position=2&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Santa Elena 1500 - 1800, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",538.000,Gastos comunes aproximados $ 80.000,69 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 28 días,Arriendo Depto 3 Dormitorios 2 Baños  - Metro Ñuble Santiago,https://www.portalinmobiliario.com/MLC-1375172351-arriendo-depto-3-dormitorios-2-banos-metro-nuble-santiago-_JM#position=3&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Arturo Prat 350, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",19,Gastos comunes aproximados $ 60.000,48.61 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 43 días,"Nuevo!!  Metro Diego De Almagro, Arturo Prat 300.",https://www.portalinmobiliario.com/MLC-1630255954-nuevo-metro-diego-de-almagro-arturo-prat-300-_JM#position=4&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Morandé 580, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",595.000,Gastos comunes aproximados $ 100.000,78 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 11 días,Morande 580,https://www.portalinmobiliario.com/MLC-1381574611-morande-580-_JM#position=5&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Lord Cochrane 300 - 600, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 80.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 34 días,Lord Cochrane 2d+2b+k+e 50%de Descuento 3 Meses,https://www.portalinmobiliario.com/MLC-1540075522-lord-cochrane-2d2bke-50de-descuento-3-meses-_JM#position=6&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Santa Isabel Con Carmen, Santa Isabel, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,45 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 9 días por Fuenzalida Apoquindo,Depto En Arriendo De 2 Dorm. En Santa Isabel Con Carmen,https://www.portalinmobiliario.com/MLC-1382358029-depto-en-arriendo-de-2-dorm-en-santa-isabel-con-carmen-_JM#position=7&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Rosas 1220, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 65.000,42 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 28 días, Departamento Nuevo Se Arrienda Excelente Conectividad,https://www.portalinmobiliario.com/MLC-1375175207-departamento-nuevo-se-arrienda-excelente-conectividad-_JM#position=8&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
"Moneda, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 100.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 11 días,"Excelente Depto. 2 Piezas 2 Baños Bodega, Nor-poniente ",https://www.portalinmobiliario.com/MLC-1636350480-excelente-depto-2-piezas-2-banos-bodega-nor-poniente-_JM#position=9&search_layout=stack&type=item&tracking_id=aabb9a31-1c58-4df6-8092-13b2d8a43d35
